comment,sentiment
"顯示更多可以練到下腳力你日日踩 regular咁踩你唔敢講，我個人都認為可以既，不過一定慢過跑步！我都唔建議人?跑步減肥跑步減肥係for對重訓0興趣/想增強肺功能既人如果講效率一定係重訓>高強度帶氧訓練>帶氧訓練>單車原來踩單車咁廢?重訓即係做gym呀？係啊！總之重量訓練，唔一定要尖房equipment，不過有既話當然事半功倍！Sit up 其實都無乜用，只係強化core strength專業? 係唔同D啊好勁呀
#haha#dog
[sosad]
[sosad]
#adore#lm2
#adore#lm2",0
"顯示更多原來踩單車咁廢?重訓即係做gym呀？係啊！總之重量訓練，唔一定要尖房equipment，不過有既話當然事半功倍！Sit up 其實都無乜用，只係強化core strength專業? 係唔同D啊好勁呀有興趣所以想學想知多?姐！你都得！
[sosad]
[sosad]
#adore#lm2
#adore#lm2
#good#
#good#
#good#",1
"#ass#
#ass#
#ass#
#ass#
#ass#",0
"顯示更多係啊！總之重量訓練，唔一定要尖房equipment，不過有既話當然事半功倍！Sit up 其實都無乜用，只係強化core strength專業? 係唔同D啊好勁呀有興趣所以想學想知多?姐！你都得！我唔得? 我懶呀
#adore#lm2
#adore#lm2
#good#
#good#
#good#
#haha#dog",1
:):):),1
"#???#lm2
#???#lm2
#???#lm2
#lick#lm2
#lick#lm2
#lick#lm2",1
"顯示更多可以練到下腳力你日日踩 regular咁踩你唔敢講，我個人都認為可以既，不過一定慢過跑步！我都唔建議人?跑步減肥跑步減肥係for對重訓0興趣/想增強肺功能既人如果講效率一定係重訓>高強度帶氧訓練>帶氧訓練>單車跑步係咪操心肺為主 減唔到肥咁如果做sit up 呢又唔好話減唔到肥！如果regular 一星期跑三四日 配合飲食，維持3至6個月，都可以減到脂肪，但係唔會有肌肉生產到！如果你係想減脂加增肌，跑步係無可能重訓，唔係講緊?油灘個隻，真係比?爭扎個隻當然都要配合飲食！就可以係短時間內減脂加增肌都係要regular! 跟足方法加飲食三個月一定可以見效！因為當你做帶氧/重訓既時候，身體所用既系統都唔一樣，long story short, 做帶氧既時候個系統會係你跑緊既時候進行消脂依樣野，你一停左，個系統都會停。但當你重訓既時候(講緊唔係?油灘個隻), 當你做完 消脂依個程序就會係你做完之後開始發生維持幾個鐘甚至一日。所以let’s say 你跑60分鐘 頭15分鐘係warm up 尾個5-10分鐘cool down ，你實際消脂時間係45分鐘max但係你花30-45分鐘做重訓，你實際消脂時間係做完重訓後既幾個鐘甚至一日所以其實所有方法都得，睇你prefer乜野同你願意付出幾多，只要用岩方法就無問題！真係好有研究 有哂方法目標咁做兄弟真係有料到俾D掙扎呢D真係要好堅持依家愈黎愈懶唔想郁
#haha#dog
[sosad]
:-(",0
";-)
;-)
;-)
;-)
;-)
;-)
;-)",1
推#drum#pig#drum#pig#drum#pig,0
"推
#drum#pig
#drum#pig
#drum#pig
#yup#
#yup#
#yup#
#yup#",1
"收到風今日條街好多狗
:o)",1
"未來巴小心d呀
#@_@#dog",0
"顯示更多跑步係咪操心肺為主 減唔到肥咁如果做sit up 呢又唔好話減唔到肥！如果regular 一星期跑三四日 配合飲食，維持3至6個月，都可以減到脂肪，但係唔會有肌肉生產到！如果你係想減脂加增肌，跑步係無可能重訓，唔係講緊?油灘個隻，真係比?爭扎個隻當然都要配合飲食！就可以係短時間內減脂加增肌都係要regular! 跟足方法加飲食三個月一定可以見效！因為當你做帶氧/重訓既時候，身體所用既系統都唔一樣，long story short, 做帶氧既時候個系統會係你跑緊既時候進行消脂依樣野，你一停左，個系統都會停。但當你重訓既時候(講緊唔係?油灘個隻), 當你做完 消脂依個程序就會係你做完之後開始發生維持幾個鐘甚至一日。所以let’s say 你跑60分鐘 頭15分鐘係warm up 尾個5-10分鐘cool down ，你實際消脂時間係45分鐘max但係你花30-45分鐘做重訓，你實際消脂時間係做完重訓後既幾個鐘甚至一日所以其實所有方法都得，睇你prefer乜野同你願意付出幾多，只要用岩方法就無問題！真係好有研究 有哂方法目標咁做兄弟真係有料到俾D掙扎呢D真係要好堅持依家愈黎愈懶唔想郁我明嫁我抖左兩個月都要好的起心肝先做翻！Set 個短期同長期目標可以比到更多動力自己嫁！做唔難！要堅持先難 ！
[sosad]
:-(
[sosad]",0
"#ass#
#ass#
#ass#
#ass#
#ass#
#ass#",0
"顯示更多又唔好話減唔到肥！如果regular 一星期跑三四日 配合飲食，維持3至6個月，都可以減到脂肪，但係唔會有肌肉生產到！如果你係想減脂加增肌，跑步係無可能重訓，唔係講緊?油灘個隻，真係比?爭扎個隻當然都要配合飲食！就可以係短時間內減脂加增肌都係要regular! 跟足方法加飲食三個月一定可以見效！因為當你做帶氧/重訓既時候，身體所用既系統都唔一樣，long story short, 做帶氧既時候個系統會係你跑緊既時候進行消脂依樣野，你一停左，個系統都會停。但當你重訓既時候(講緊唔係?油灘個隻), 當你做完 消脂依個程序就會係你做完之後開始發生維持幾個鐘甚至一日。所以let’s say 你跑60分鐘 頭15分鐘係warm up 尾個5-10分鐘cool down ，你實際消脂時間係45分鐘max但係你花30-45分鐘做重訓，你實際消脂時間係做完重訓後既幾個鐘甚至一日所以其實所有方法都得，睇你prefer乜野同你願意付出幾多，只要用岩方法就無問題！真係好有研究 有哂方法目標咁做兄弟真係有料到俾D掙扎呢D真係要好堅持依家愈黎愈懶唔想郁我明嫁我抖左兩個月都要好的起心肝先做翻！Set 個短期同長期目標可以比到更多動力自己嫁！做唔難！要堅持先難 ！堅持一件事真係好難 做gym都好d 可以predict到個outcome 好多野predict唔到
[sosad]
:-(
[sosad]
:-(",0
"#lick#lm2
#lick#lm2
#lick#lm2
#lick#lm2
#lick#lm2
#lick#lm2
#lick#lm2",1
#aura#lm2#aura#lm2#aura#lm2,1
#drum#pig#drum#pig#drum#pig,1
"掙扎
#hate#lm2
#hate#lm2
#hate#lm2",1
"#cn#
#cn#
#cn#
#cn#
#cn#",0
推,1
"#kill#
#kill#
#kill#
#kill#
#kill#
#kill#",0
#clap#pig#clap#pig#clap#pig,1
"#kill#
#kill#
#kill#
#kill#
#kill#
#kill#
#hoho#
#hoho#
#hoho#
#hoho#",1
Pishhhhhh,1
#wet#dog#wet#dog#wet#dog,1
#wine#pig,1
"#drum#pig
#drum#pig
#drum#pig
#drum#pig",0
#kill#lm2,0
#wine#pig,1
#lick#lm2,1
#touch#dog,0
#run#dog,0
"加油，錢已捐
#kill#lm2
#kill#lm2
#kill#lm2",0
"#cn#
#cn#
#cn#
#cn#
#cn#
#cn#",0
#wine#pig,1
:):),1
"加油，錢已捐多義手足支持記得follow ig fb
#kill#lm2
#kill#lm2
#kill#lm2",0
#kill#lm2#kill#lm2,0
#lick#lm2,1
#love#lm2,1
"顯示更多真係好有研究 有哂方法目標咁做兄弟真係有料到俾D掙扎呢D真係要好堅持依家愈黎愈懶唔想郁我明嫁我抖左兩個月都要好的起心肝先做翻！Set 個短期同長期目標可以比到更多動力自己嫁！做唔難！要堅持先難 ！堅持一件事真係好難 做gym都好d 可以predict到個outcome 好多野predict唔到明嫁手足！要靠意志力去堅持！
[sosad]
:-(
[sosad]
:-(",0
"加油呀
#bawling#lme",1
"顯示更多我明嫁我抖左兩個月都要好的起心肝先做翻！Set 個短期同長期目標可以比到更多動力自己嫁！做唔難！要堅持先難 ！堅持一件事真係好難 做gym都好d 可以predict到個outcome 好多野predict唔到明嫁手足！要靠意志力去堅持！大家都要努力 係自己做到?範圍內做！
[sosad]
:-(",0
"加油呀加油 操大隻d 遲d出去做魔法師
#bawling#lme",1
"加油呀加油 操大隻d 遲d出去做魔法師一齊加油屎之魔法師
#bawling#lme
#yo#lm2
#solution#mouse",1
"加油呀加油 操大隻d 遲d出去做魔法師一齊加油屎之魔法師搞唔掂
#bawling#lme
#yo#lm2
#solution#mouse
xx(
xx(
xx(
xx(",0
push,1
"#cn#
#cn#
#cn#
#cn#
#cn#",0
#:)#lm2#:)#lm2#:)#lm2,1
"#:)#lm2
#:)#lm2
#:)#lm2
#yup#
#yup#
#yup#
#yup#
#yup#",1
#yup##yup##yup#,1
"#yup#
#yup#
#yup#
#yup#",1
#love#lm2#love#lm2#love#lm2,1
"仲有600個reply就爆post
#:)#lm2
#:)#lm2
#:)#lm2
#yup#
#yup#
#yup#
#yup#
#yup#
#love#lm2
#love#lm2
#love#lm2
#lick#lm2
#lick#lm2
#lick#lm2",1
"顯示更多仲有600個reply就爆post推得都算快唔知今日可唔可以爆呢
#yup#
#yup#
#yup#
#yup#
#yup#
#love#lm2
#love#lm2
#love#lm2
#lick#lm2
#lick#lm2
#lick#lm2
#lick#lm2
#lick#lm2",1
"顯示更多仲有600個reply就爆post推得都算快唔知今日可唔可以爆呢今日應該唔得啦
#love#lm2
#love#lm2
#love#lm2
#lick#lm2
#lick#lm2
#lick#lm2
#lick#lm2
#lick#lm2
[sosad]
[sosad]",0
"顯示更多仲有600個reply就爆post推得都算快唔知今日可唔可以爆呢今日應該唔得啦今日唔得 聽日都會得準備開post啦唔好打錯字呀
#lick#lm2
#lick#lm2
#lick#lm2
#lick#lm2
#lick#lm2
[sosad]
[sosad]
#hehe#pig
#hoho#lm2",1
"顯示更多推得都算快唔知今日可唔可以爆呢今日應該唔得啦今日唔得 聽日都會得準備開post啦唔好打錯字呀打錯字呢單野半行為
#lick#lm2
#lick#lm2
[sosad]
[sosad]
#hehe#pig
#hoho#lm2
[sosad]
[sosad]
[sosad]
#???#
#???#
#???#",0
推,1
#hoho#lm2,1
#hoho##hoho##hoho#,1
#nosee#lm2,0
"D天氣好?兩日又?返
#nosee#lm2",0
"#cn#
#cn#
#cn#
#cn#
#cn#
#cn#
#cn#",0
"Z_Z
Z_Z
Z_Z
Z_Z
Z_Z
#ass#
#ass#
#ass#
#ass#
#ass#",0
#bye##bye##bye#,0
推,1
"D天氣好?兩日又?返踢室內波
#nosee#lm2
#think#lm2",0
"D天氣好?兩日又?返踢室內波紅日休息下啦
#nosee#lm2
#think#lm2
[sosad]",0
"#ass#
#ass#
#ass#
#ass#
#ass#",0
"顯示更多D天氣好?兩日又?返踢室內波紅日休息下啦梗係要休息啦休息先有精神 繼續踢波場波有排踢?咁你有咩做啊
#think#lm2
[sosad]
#yo#lm2
;-)",1
"顯示更多踢室內波紅日休息下啦梗係要休息啦休息先有精神 繼續踢波場波有排踢?咁你有咩做啊好多架 都係野要準備平時唔係話行就行去踢好多preparation要做架我地又要整圖 interview坐過監?朋友出文介紹監房 出文 買物資等等
#think#lm2
[sosad]
#yo#lm2
;-)",1
"顯示更多紅日休息下啦梗係要休息啦休息先有精神 繼續踢波場波有排踢?咁你有咩做啊好多架 都係野要準備平時唔係話行就行去踢好多preparation要做架我地又要整圖 interview坐過監?朋友出文介紹監房 出文 買物資等等以為你會睇書添咁都唔算休息加油啊
[sosad]
#yo#lm2
;-)
[sosad]
[sosad]",0
"顯示更多梗係要休息啦休息先有精神 繼續踢波場波有排踢?咁你有咩做啊好多架 都係野要準備平時唔係話行就行去踢好多preparation要做架我地又要整圖 interview坐過監?朋友出文介紹監房 出文 買物資等等以為你會睇書添咁都唔算休息加油啊我都想睇書買?本書擺埋一邊未得閒睇
#yo#lm2
;-)
[sosad]
[sosad]
[sosad]",0
"顯示更多好多架 都係野要準備平時唔係話行就行去踢好多preparation要做架我地又要整圖 interview坐過監?朋友出文介紹監房 出文 買物資等等以為你會睇書添咁都唔算休息加油啊我都想睇書買?本書擺埋一邊未得閒睇長命功夫長命做！
[sosad]
[sosad]
[sosad]",0
"屌半行為唔好好似我咁成日自爆
[sosad]
[sosad]
[sosad]
[sosad]
[sosad]
xx(",0
"#yup#
#yup#
#yup#
#yup#",1
"屌半行為唔好好似我咁成日自爆有排笑
[sosad]
[sosad]
[sosad]
[sosad]
[sosad]
xx(
[sosad]
[sosad]
[sosad]",0
#jable#lm2#jable#lm2#jable#lm2,1
"#ass#
#ass#
#ass#
#ass#",0
"#good#
#good#
#good#
#hoho#
#hoho#
#hoho#",1
#hoho#lm2#hoho#lm2#hoho#lm2,1
"屌半行為唔好好似我咁成日自爆有排笑
[sosad]
[sosad]
[sosad]
[sosad]
[sosad]
xx(
[sosad]
[sosad]
[sosad]
[banghead]
[banghead]
[banghead]
[banghead]
[banghead]",0
"屌半行為唔好好似我咁成日自爆有排笑
[sosad]
[sosad]
[sosad]
[sosad]
[sosad]
xx(
[sosad]
[sosad]
[sosad]
[banghead]
[banghead]
[banghead]
[banghead]
[banghead]
#hehe#
#hehe#
#hehe#
#hehe#
#hehe#",0
":)
:)
:)
:)
:)",1
#hoho#lm2#hoho#lm2#hoho#lm2,1
#diu#lm2,0
#jable#lm2,1
":)
:)
:)
:)
:)
:)
:)
:)
:)
:)
:)
:)",1
#yup##yup##yup#,1
"今日又收到?手足俾?物資好感恩咁多手足幫手
#hoho#",1
":)
:)
:)
:)",1
":)
:)
:)
:)",1
":)
:)
:)
:)
:)",1
":)
:)
:)
:)
:)",1
#touch#dog,1
^3^^3^^3^,1
"食?飯未？
#touch#dog",1
"食?飯未？食黃店你呢
#touch#dog
#wine#pig
#wine#pig",1
推,1
#drum#pig#drum#pig#drum#pig,0
#drum#pig#drum#pig#drum#pig,0
#drum#pig#drum#pig#drum#pig,0
#drum#pig,0
#wet#lm2,1
"食?飯未？食黃店你呢屋企人煮仲敢出街食？
#touch#dog
#wine#pig
#wine#pig
:P",1
#wet#lm2#wet#lm2#wet#lm2,0
"顯示更多食?飯未？食黃店你呢屋企人煮仲敢出街食？外賣
#wine#pig
#wine#pig
:P
#wine#pig",1
#kill#lm2#kill#lm2#kill#lm2,0
"顯示更多食黃店你呢屋企人煮仲敢出街食？外賣屋企附近一間黃店都無
#wine#pig
#wine#pig
:P
#wine#pig
xx(",0
push,1
"顯示更多屋企人煮仲敢出街食？外賣屋企附近一間黃店都無藍區
:P
#wine#pig
xx(
#@_@#dog
#@_@#dog
#@_@#dog",0
push,1
push,1
paypal 封?仲可以點樣捐錢？,0
"顯示更多外賣屋企附近一間黃店都無藍區咁撚慘
#wine#pig
xx(
#@_@#dog
#@_@#dog
#@_@#dog
#@_@#dog",0
paypal 封?仲可以點樣捐錢？Payme,1
":)
:)
:)
:)",1
#drum#pig#drum#pig#drum#pig,0
#support#lm2#support#lm2#support#lm2,1
#support#lm2#support#lm2#support#lm2,1
"paypal 封?仲可以點樣捐錢？手足可以payme或者credit card多謝你支持 記得follow我地ig fb
:)",1
#drum#pig#drum#pig#drum#pig,0
"英語文宣組YouTube Channel上線- 分享自 LIHKG 討論區https://lih.kg/1968428
#kill#
#kill#
#kill#
#kill#
#kill#
#kill#",0
#drum#pig#drum#pig#drum#pig,0
"英語文宣組YouTube Channel上線- 分享自 LIHKG 討論區https://lih.kg/1968428
#kill#
#kill#
#kill#
#kill#
#kill#
#kill#
#yup#
#yup#
#yup#
#yup#",0
:):):),1
#clap#pig,1
up,1
push,1
push,1
#kill#lm2,0
#lick#lm2,1
#:P#lm2,1
#support#lm2,1
:):):),1
#kill#lm2,0
#[photo]#lm2,1
#aura#lm2,1
"手足仲唔訓
#aura#lm2",0
"手足仲唔訓都仲未沖涼太早啦未眼訓你都未訓啦
#aura#lm2
#haha#dog
#yo#lm2",1
"手足仲唔訓都仲未沖涼太早啦未眼訓你都未訓啦差唔多喇??做完野 準備訓唔好咁夜訓喇手足
#aura#lm2
#haha#dog
#yo#lm2
:D
#yup#",1
"顯示更多手足仲唔訓都仲未沖涼太早啦未眼訓你都未訓啦差唔多喇??做完野 準備訓唔好咁夜訓喇手足盡量啦快d休息啦早?
#haha#dog
#yo#lm2
:D
#yup#
#sowhat#pig
#bye#pig",1
"顯示更多都仲未沖涼太早啦未眼訓你都未訓啦差唔多喇??做完野 準備訓唔好咁夜訓喇手足盡量啦快d休息啦早?
#haha#dog
#yo#lm2
:D
#yup#
#sowhat#pig
#bye#pig
#diu#lm2
#diu#lm2
#diu#lm2
#diu#lm2",0
#kill#lm2,0
#kill##kill##kill#,0
"顯示更多差唔多喇??做完野 準備訓唔好咁夜訓喇手足盡量啦快d休息啦早?
:D
#yup#
#sowhat#pig
#bye#pig
#diu#lm2
#diu#lm2
#diu#lm2
#diu#lm2
#jable#lm2
#jable#lm2
#jable#lm2
#jable#lm2",1
#kill#lm2,0
#wine#pig,1
"#:P#lm2
#:P#lm2
#:P#lm2
#:P#lm2
#:P#lm2",1
":)
:)
:)
:)",0
#touch#dog,1
早呀,1
O:-),1
O:-),1
O:-),1
O:-),1
"O:-)
#hoho#
#hoho#
#hoho#
#hoho#",1
O:-),1
push,1
O:-),1
"早呀食?飯未未來巴去?邊
#touch#dog
#yo#lm2
#think#lm2",1
"早呀食?飯未未來巴去?邊??起身餓撚死
#touch#dog
#yo#lm2
#think#lm2
[sosad]
[sosad]",0
O:-),1
#kill##kill##kill#,0
O:-),1
O:-),1
O:-),1
"#yup#
#yup#
#yup#
#yup#
#yup#",1
O:-),1
"paypal 封?仲可以點樣捐錢？手足可以payme或者credit card多謝你支持 記得follow我地ig fbpayme太危險laaaaa幾時整個第二個PayPal Account俾我?捐?
:)",1
O:-),1
O:-),1
O:-),1
O:-),1
#:)#lm2,1
O:-),1
O:-),1
O:-),1
Push,1
"paypal 封?仲可以點樣捐錢？手足可以payme或者credit card多謝你支持 記得follow我地ig fbpayme太危險laaaaa幾時整個第二個PayPal Account俾我?捐?可以用credit card俾架手足我地用stripe 係美國公司黎 都係好安全
:)",1
#hoho##hoho##hoho#,1
O:-),1
O:-),1
":)
:)
:)
:)",1
#support#lm2,1
"幫屋企人整野整左成朝
#arrested#pig
#arrested#pig
#arrested#pig",0
O:-),1
O:-),1
"幫屋企人整野整左成朝
#arrested#pig
#arrested#pig
#arrested#pig
#hehe#
#hehe#
#hehe#
#hehe#
#hehe#
#hehe#",1
"O:-)
#yup#
#yup#
#yup#
#hoho#
#hoho#
#hoho#",1
幫推,1
"幫推
#yup#
#yup#
#hoho#
#hoho#
#hoho#
#hoho#",1
O:-),1
O:-),1
":)
:)
:)
:)
:)
:)",1
#clap#pig#clap#pig#clap#pig,1
推,1
O:-),1
O:-),1
#dance2#pig,1
O:-),1
#lick#lm2,1
"今日推到5001
#lick#lm2",1
O:-),1
":)
:)
:)
:)
:)",1
"?_?
?_?
?_?
?_?",0
O:-),1
O:-),1
#wine#pig,1
#dance2#pig,1
#touch#dog,1
#lick#lm2,1
pish pish,1
"加油
#sowhat#pig",1
O:-),1
O:-),1
Up,1
#hoho##hoho##hoho#,1
O:-),1
#support#lm2,1
"#lick#lm2
#lick#lm2
#lick#lm2
#lick#lm2",1
O:-),1
#bye#lm2,1
O:-),1
O:-),1
#support#lm2,1
#kill#lm2,0
#lick#lm2,1
#:)#lm2,1
#hoho##hoho#,1
#hoho##hoho#,1
#hoho##hoho#,1
#hoho##hoho#,1
#bye#lm2,1
"#bye#lm2
#:)#dog
#:)#dog
#:)#dog
#:)#dog
#hehe#dog
#hehe#dog
#hehe#dog
#hehe#dog",1
":)
:)
:)
:)
:)",1
";-)
;-)
;-)
;-)
;-)
;-)",1
":)
:)
:)
:)
:)
:)
:)
:)
:)",1
"#bye#lm2
#:)#dog
#:)#dog
#:)#dog
#:)#dog
#hehe#dog
#hehe#dog
#hehe#dog
#hehe#dog
#:-[#dog
#:-[#dog
#:-[#dog
#:-[#dog
#:-[#dog
#:-[#dog",1
O:-),1
#play#pig,1
O:-),1
#support#lm2,1
O:-),1
O:-),1
#kill#lm2#kill#lm2#kill#lm2,0
#kill##kill#,0
O:-),1
O:-),1
":)
:)
:)
:)",1
":)
:)
:)
:)
:)",1
":)
:)
:)
:)",1
O:-),1
O:-),1
#lick#lm2#lick#lm2#lick#lm2,1
#ass##ass##ass#,0
O:-),1
Push,1
O:-),1
"#lick#lm2
#lick#lm2
#lick#lm2
#lick#lm2
#lick#lm2
#lick#lm2",1
"#support#lm2
#support#lm2
#support#lm2
#support#lm2
#support#lm2
#support#lm2
#support#lm2",1
#kill#lm2,0
#support#lm2,1
#jable#lm2#jable#lm2#jable#lm2,1
#jable#lm2,1
O:-),1
#:)#lm2,1
push push,1
O:-),1
推,1
#support#lm2,1
#:)#lm2,1
#lick#lm2,1
#???#lm2,0
#wine#pig,1
#wet#lm2,1
O:-),1
O:-),1
#play#pig,1
#sowhat#pig,0
#hehe#pig,1
#touch#dog,1
#run#dog,0
#aura#lm2,1
#solution#mouse,1
#solution#mouse,1
#sowhat#pig,0
push,1
#wine#pig,1
#dance2#pig,1
#play#pig,1
#play#pig #whip#pig,1
#touch#dog,1
O:-),1
#jable#lm2,1
#jable#lm2,1
#jable#lm2,1
#jable#lm2,1
#jable#lm2,1
"今日凍?好多
[sosad]",0
";-)
;-)
;-)
;-)
;-)
;-)
;-)",1
"#oh#
#oh#
#oh#
#oh#
#oh#
#oh#
#oh#",1
O:-),1
#ass##ass##ass#,0
#drum#pig#drum#pig#drum#pig,0
#drum#pig#drum#pig#drum#pig,0
#drum#pig#drum#pig#drum#pig,0
#drum#pig#drum#pig#drum#pig,0
O:-),1
#hoho##hoho##hoho#,1
O:-),1
"#ass#
#ass#
#ass#
#ass#
#ass#",0
#kill#lm2,0
#:)#lm2,1
#:P#lm2,1
#lick#lm2,1
#support#lm2,1
#drum#pig#drum#pig#drum#pig,0
#drum#pig#drum#pig#drum#pig,0
O:-),1
"好Q凍
#wet#lm2
#wet#lm2
#wet#lm2
#wet#lm2",1
#:)#ice#fs#:)#ice#fs#:)#ice#fs,1
"#:)#ice#fs
#:)#ice#fs
#:)#ice#fs
:)
:)
:)
:)",1
"其實真係要開新post
:)",1
Push,1
O:-),1
#wine#pig,1
#lick#lm2,1
#dance2#pig,1
#wine#pig,1
#lihkg#pig,0
#:)#lm2,1
#drum#pig#drum#pig#drum#pig,0
#:P#lm2,1
"#adore#lm2
#adore#lm2
#adore#lm2
#adore#lm2
#adore#lm2",1
#drum#pig#drum#pig#drum#pig,0
"#adore#lm2
#adore#lm2
#adore#lm2
#adore#lm2
#adore#lm2",0
O:-),1
"[sosad]
[sosad]
[sosad]
[sosad]
[sosad]
[sosad]
[sosad]",0
"#@_@#dog
#@_@#dog
#@_@#dog
#@_@#dog
#@_@#dog",0
":)
:)
:)
:)
:)
:)
:)",1
O:-),1
":D
:D
:D
:D
:D
:D
:D
:D
:D
:D
:D
:D",1
:),1
#kill##kill##kill#,0
#drum#pig#drum#pig,0
"#wet#lm2
#wet#lm2
#wet#lm2
#wet#lm2",1
O:-),1
push,1
#drum#pig#drum#pig#drum#pig,0
#hoho##hoho##hoho#,1
#drum#pig#drum#pig#drum#pig,0
#drum#pig#drum#pig#drum#pig,0
"#yup#
#yup#
#yup#
#yup#",1
O:-),1
"#heard#pig
#heard#pig
#heard#pig
#heard#pig
#heard#pig
#heard#pig
#heard#pig",0
O:-),1
#kill#lm2,0
#kill#lm2,0
#yo#lm2,1
O:-),1
":)
:)
:)
:)
:)
:)
:)
:)
:)
:)",1
":)
:)
:)
:)
:)
:)
:)
:)
:)
:)
:)
:)",1
#drum#pig#drum#pig#drum#pig,0
#yup##yup#,1
仲有300個咋,1
"#drum#pig
#drum#pig
#drum#pig
#drum#pig
#drum#pig
#drum#pig
#drum#pig
#drum#pig",0
"#kill#
#kill#
#kill#
#kill#",0
O:-),1
"仲有300個咋多謝各位手足幫手
#hoho#
#hoho#
#hoho#",1
應該聽日開新PO了,1
#:)#lm2,1
"#jable#lm2
#jable#lm2
#jable#lm2
#jable#lm2",1
O:-),1
"#yup#
#yup#
#yup#
#yup#
#yup#
#yup#",1
"【We Connect】平野鈴子幫香港手足錄?條日文文宣！- 分享自 LIHKG 討論區https://lih.kg/1969496
#kill#
#kill#
#kill#
#kill#
#kill#
#kill#",0
"【We Connect】平野鈴子幫香港手足錄?條日文文宣！- 分享自 LIHKG 討論區https://lih.kg/1969496
#kill#
#kill#
#kill#
#kill#
#kill#
#kill#
:)
:)
:)
#hoho#
#hoho#
#hoho#",1
"【We Connect】平野鈴子幫香港手足錄?條日文文宣！- 分享自 LIHKG 討論區https://lih.kg/1969496
#kill#
#kill#
#kill#
#kill#
#kill#
#kill#
:)
:)
:)
#hoho#
#hoho#
#hoho#
#drum#pig
#drum#pig
#drum#pig
#drum#pig",0
O:-),1
:),1
"【We Connect】平野鈴子幫香港手足錄?條日文文宣！- 分享自 LIHKG 討論區https://lih.kg/1969496
#kill#
#kill#
#kill#
#kill#
#kill#
#kill#
:)
:)
:)
#hoho#
#hoho#
#hoho#
#drum#pig
#drum#pig
#drum#pig
#drum#pig
#adore#lm2
#adore#lm2
#adore#lm2
#adore#lm2
#adore#lm2
#adore#lm2",1
"#ass#
#ass#
#ass#
#ass#",0
O:-),1
"顯示更多
:)
:)
:)
#hoho#
#hoho#
#hoho#
#drum#pig
#drum#pig
#drum#pig
#drum#pig
#adore#lm2
#adore#lm2
#adore#lm2
#adore#lm2
#adore#lm2
#adore#lm2
#kill#
#kill#
#kill#
#kill#",0
"#good#
#good#
#good#
#good#
#good#
#good#",1
"今日可能開到新post
#lick#lm2",1
"今日可能開到新post留返聽日啦 晏晝D時間開 睇下推唔推到上熱門
#lick#lm2",1
"#lick#lm2
#lick#lm2
#lick#lm2
#lick#lm2
#lick#lm2
#lick#lm2
#lick#lm2",1
"今日可能開到新post留返聽日啦 晏晝D時間開 睇下推唔推到上熱門好
#lick#lm2
#wine#pig",1
"#ng#
#ng#
[sosad]
[sosad]",0
O:-),1
O:-),1
"今日可能開到新post留返聽日啦 晏晝D時間開 睇下推唔推到上熱門好
#lick#lm2
#wine#pig
#jable#lm2
#jable#lm2
#jable#lm2
#jable#lm2",1
O:-),1
Push,1
"Push
#hoho#
#hoho#
#hoho#
#hoho#",1
O:-),1
O:-),1
#jable#lm2#jable#lm2#jable#lm2,1
又1點了,0
^3^^3^^3^,1
#yup##yup##yup#,1
#:)#lm2,1
仲唔訓,0
"請問邊度有大量?文宣圖?我想自己print出?搞P.S 用?貼自己間房,絕對唔會周街貼,絕對唔會做犯法?",1
"仲唔訓慢慢?唔使急
#:)#lm2
#wine#pig",1
"請問邊度有大量?文宣圖?我想自己print出?搞P.S 用?貼自己間房,絕對唔會周街貼,絕對唔會做犯法?telegram有D文宣channel晏D俾link你手足
#hoho#",1
"仲唔訓慢慢?唔使急D手足放?兩日假 聽晚又開始忙
#:)#lm2
#wine#pig
[sosad]",0
"請問邊度有大量?文宣圖?我想自己print出?搞P.S 用?貼自己間房,絕對唔會周街貼,絕對唔會做犯法?https://t.me/hkstandstrong_promo好好裝飾你間房啦
#wine#pig",0
"顯示更多仲唔訓慢慢?唔使急D手足放?兩日假 聽晚又開始忙加油呀快??啦
#wine#pig
[sosad]
#cheerup#dog
#zzz#dog",0
"請問邊度有大量?文宣圖?我想自己print出?搞P.S 用?貼自己間房,絕對唔會周街貼,絕對唔會做犯法?https://t.me/hkstandstrong_promo好好裝飾你間房啦正,唔該巴打,佢個ig好似重多?
#wine#pig",1
#drum#pig#drum#pig#drum#pig,0
#please#mouse#please#mouse#please#mouse,1
#:)#ice#fs#:)#ice#fs#:)#ice#fs,1
土,1
推,1
唔出街點算,0
唔出街有咩做,0
"請問邊度有大量?文宣圖?我想自己print出?搞P.S 用?貼自己間房,絕對唔會周街貼,絕對唔會做犯法?https://t.me/hkstandstrong_promo好好裝飾你間房啦正,唔該巴打,佢個ig好似重多?好小事?
#wine#pig
#wine#pig",0
#drum#pig#drum#pig#drum#pig,0
唔出街有咩做唔明 手足咩意思？,0
#hoho##hoho##hoho#,1
"#adore#
#adore#
#adore#
#adore#",0
"快??啦
#yo#lm2",1
未來巴又去?邊呀,0
"未來巴又去?邊呀呢排好少見佢講野
[sosad]",0
訓先手足們goodnight,1
#bye#pig,0
"未來巴又去?邊呀呢排好少見佢講野可能佢好忙呀
[sosad]
[sosad]",0
#:)#lm2,1
