comment,sentiment
"顯示更多半行為po 覺得疫情阻礙抗爭？覺得無野可以做到？入！https://lih.kg/1941627- 分享自 LIHKG 討論區落到底唔係話屌其他手足但好多時好多人係到踩台唔岩你心水就踩到人一棟都無同埋好多人?logic都好有問題我睇過本書叫複利效應你一件事?outcome係由好多好多細微?改變組成佢老母起身突然777話佢落台全港3萬popo清算好無？白撚痴仲要郁下就屌人係啊！每個人一日做?，不論你做幾多總有一日會有效果但係乜都唔做就永遠都唔會有結果所以心智諗法上大家都要進步
:o)
:o)",1
#run#dog#run#dog#run#dog,0
#kill#lm2,0
#yup#lm2,1
#drum#pig#drum#pig#drum#pig,0
"#kill#
#kill#
#kill#
#kill#
#kill#",0
"#kill#
#kill#
#kill#
#kill#
#kill#",0
#lick#lm2,1
#play#pig #whip#pig,1
"顯示更多落到底唔係話屌其他手足但好多時好多人係到踩台唔岩你心水就踩到人一棟都無同埋好多人?logic都好有問題我睇過本書叫複利效應你一件事?outcome係由好多好多細微?改變組成佢老母起身突然777話佢落台全港3萬popo清算好無？白撚痴仲要郁下就屌人係啊！每個人一日做?，不論你做幾多總有一日會有效果但係乜都唔做就永遠都唔會有結果所以心智諗法上大家都要進步自己唔肯做又屌去做個?人最可恥你唔肯make change 唔好阻人make change
:o)
:o)",1
Push,1
"Push多謝手足支持 快D follow我地FB同IG 可以最快收到我地?資訊Instagram：https://www.instagram.com/swallowlifehk/Facebook：https://bit.ly/33OkrXn都可以上我地網站睇返我地寫?文了解我地理念同伴們受刑後重返校園有幾難？：https://bit.ly/2UqRb61文宣對延續抗爭的重要性 1.0：https://bit.ly/2QP9CPo點解做文宣都要?資源？：https://bit.ly/39qXMl1
#touch#lm2",1
"顯示更多唔係話屌其他手足但好多時好多人係到踩台唔岩你心水就踩到人一棟都無同埋好多人?logic都好有問題我睇過本書叫複利效應你一件事?outcome係由好多好多細微?改變組成佢老母起身突然777話佢落台全港3萬popo清算好無？白撚痴仲要郁下就屌人係啊！每個人一日做?，不論你做幾多總有一日會有效果但係乜都唔做就永遠都唔會有結果所以心智諗法上大家都要進步自己唔肯做又屌去做個?人最可恥你唔肯make change 唔好阻人make change不能不承認香港都幾大部分人係咁樣講到自己幾咁理性
:o)
:o)",1
#clap#pig,1
推推,1
#cn##cn##cn#,1
"顯示更多係啊！每個人一日做?，不論你做幾多總有一日會有效果但係乜都唔做就永遠都唔會有結果所以心智諗法上大家都要進步自己唔肯做又屌去做個?人最可恥你唔肯make change 唔好阻人make change不能不承認香港都幾大部分人係咁樣講到自己幾咁理性其實怕死咪認我地都怕死架但唔好係到指罵?怕死但都敢去做野?人
[sosad]",0
推,1
"推多謝手足支持 快D follow我地FB同IG 可以最快收到我地?資訊Instagram：https://www.instagram.com/swallowlifehk/Facebook：https://bit.ly/33OkrXn都可以上我地網站睇返我地寫?文了解我地理念同伴們受刑後重返校園有幾難？：https://bit.ly/2UqRb61文宣對延續抗爭的重要性 1.0：https://bit.ly/2QP9CPo點解做文宣都要?資源？：https://bit.ly/39qXMl1
#touch#lm2",0
O:-),1
推,1
"推多謝手足支持 快D follow我地FB同IG 可以最快收到我地?資訊Instagram：https://www.instagram.com/swallowlifehk/Facebook：https://bit.ly/33OkrXn都可以上我地網站睇返我地寫?文了解我地理念同伴們受刑後重返校園有幾難？：https://bit.ly/2UqRb61文宣對延續抗爭的重要性 1.0：https://bit.ly/2QP9CPo點解做文宣都要?資源？：https://bit.ly/39qXMl1
#touch#lm2",1
推,1
"?_?
?_?
?_?
:)
:)
:)",1
"顯示更多自己唔肯做又屌去做個?人最可恥你唔肯make change 唔好阻人make change不能不承認香港都幾大部分人係咁樣講到自己幾咁理性其實怕死咪認我地都怕死架但唔好係到指罵?怕死但都敢去做野?人佢?選擇認命甘心情願做被支共支配既港豬唉我有?親戚就係依?人非藍非黃
[sosad]",0
"顯示更多不能不承認香港都幾大部分人係咁樣講到自己幾咁理性其實怕死咪認我地都怕死架但唔好係到指罵?怕死但都敢去做野?人佢?選擇認命甘心情願做被支共支配既港豬唉我有?親戚就係依?人非藍非黃我阿媽一隻港豬囉Btw 未來巴 我做完啦
[sosad]
#upset#dog
#yo#lm2",0
"顯示更多不能不承認香港都幾大部分人係咁樣講到自己幾咁理性其實怕死咪認我地都怕死架但唔好係到指罵?怕死但都敢去做野?人佢?選擇認命甘心情願做被支共支配既港豬唉我有?親戚就係依?人非藍非黃無辦法 唯有大家努力?做唔好理其他人講?野大家堅守自己個value
[sosad]",0
推,1
"顯示更多其實怕死咪認我地都怕死架但唔好係到指罵?怕死但都敢去做野?人佢?選擇認命甘心情願做被支共支配既港豬唉我有?親戚就係依?人非藍非黃我阿媽一隻港豬囉Btw 未來巴 我做完啦keep住個勢
[sosad]
#upset#dog
#yo#lm2
#cheerup#dog
#cheerup#dog
#cheerup#dog
#kill#",0
"顯示更多其實怕死咪認我地都怕死架但唔好係到指罵?怕死但都敢去做野?人佢?選擇認命甘心情願做被支共支配既港豬唉我有?親戚就係依?人非藍非黃無辦法 唯有大家努力?做唔好理其他人講?野大家堅守自己個value無錯！堅守信念！依場仗有排打
[sosad]
#kill#",0
"顯示更多佢?選擇認命甘心情願做被支共支配既港豬唉我有?親戚就係依?人非藍非黃我阿媽一隻港豬囉Btw 未來巴 我做完啦keep住個勢肌肉酸軟 正常嗎
#upset#dog
#yo#lm2
#cheerup#dog
#cheerup#dog
#cheerup#dog
#kill#
#yo#lm2",0
"顯示更多佢?選擇認命甘心情願做被支共支配既港豬唉我有?親戚就係依?人非藍非黃無辦法 唯有大家努力?做唔好理其他人講?野大家堅守自己個value無錯！堅守信念！依場仗有排打係 要keep住自己向前行一停低?隋性就會出黎一鼓作氣 再而衰 三而歇
#kill#",0
#lick#lm2#lick#lm2#lick#lm2,1
#kill##kill##kill#,0
#kill#lm2,0
#kill##kill##kill#,0
"#lick#lm2
#lick#lm2
#lick#lm2
#lick#lm2",1
":)
:)
:)
:)
:)
:)",1
#kill##kill##kill#,0
push,1
#hoho##hoho##hoho#,1
#:P#lm2,1
推,1
"推多謝手足支持 快D follow我地FB同IG 可以最快收到我地?資訊Instagram：https://www.instagram.com/swallowlifehk/Facebook：https://bit.ly/33OkrXn都可以上我地網站睇返我地寫?文了解我地理念同伴們受刑後重返校園有幾難？：https://bit.ly/2UqRb61文宣對延續抗爭的重要性 1.0：https://bit.ly/2QP9CPo點解做文宣都要?資源？：https://bit.ly/39qXMl1
#touch#lm2",1
#kill#lm2,0
#kill##kill##kill#,0
#kill##kill##kill#,0
O:-),1
#kill##kill##kill#,0
"推多謝手足支持 快D follow我地FB同IG 可以最快收到我地?資訊Instagram：https://www.instagram.com/swallowlifehk/Facebook：https://bit.ly/33OkrXn都可以上我地網站睇返我地寫?文了解我地理念同伴們受刑後重返校園有幾難？：https://bit.ly/2UqRb61文宣對延續抗爭的重要性 1.0：https://bit.ly/2QP9CPo點解做文宣都要?資源？：https://bit.ly/39qXMl1fol
#touch#lm2
#yup#
#yup#
#yup#
#yup#",1
#love#lm2,1
"#kill#
#kill#
#kill#
#drum#pig
#drum#pig
#drum#pig
#drum#pig
#drum#pig",0
"手足又係你 多謝支持
#kill#
#kill#
#kill#
#drum#pig
#drum#pig
#drum#pig
#drum#pig
#drum#pig
#hoho#
#hoho#",1
O:-),1
"你係咪傻?
#kill#
#kill#
#kill#
#drum#pig
#drum#pig
#drum#pig
#drum#pig
#drum#pig
[sosad]
[sosad]
[sosad]
[sosad]",0
"手足又係你 多謝支持
#kill#
#kill#
#kill#
#drum#pig
#drum#pig
#drum#pig
#drum#pig
#drum#pig
#hoho#
#hoho#
#adore#
#adore#
#adore#
#adore#
#adore#
#adore#
#adore#",1
"你係咪傻?
#kill#
#kill#
#kill#
#drum#pig
#drum#pig
#drum#pig
#drum#pig
#drum#pig
[sosad]
[sosad]
[sosad]
[sosad]
#bye#fs
#bye#fs
#bye#fs
#bye#fs
#bye#fs
#bye#fs",1
"顯示更多你係咪傻?去洗地啦
#drum#pig
#drum#pig
#drum#pig
#drum#pig
#drum#pig
[sosad]
[sosad]
[sosad]
[sosad]
#bye#fs
#bye#fs
#bye#fs
#bye#fs
#bye#fs
#bye#fs
[sosad]",0
"顯示更多我阿媽一隻港豬囉Btw 未來巴 我做完啦keep住個勢肌肉酸軟 正常嗎正常！證明你做得岩！
#upset#dog
#yo#lm2
#cheerup#dog
#cheerup#dog
#cheerup#dog
#kill#
#yo#lm2
#yup#
#yup#
#hoho#",1
"顯示更多你係咪傻?去洗地啦
[sosad]
[sosad]
[sosad]
[sosad]
#bye#fs
#bye#fs
#bye#fs
#bye#fs
#bye#fs
#bye#fs
[sosad]
#dance2#pig
#dance2#pig
#dance2#pig
#dance2#pig
#dance2#pig",1
"顯示更多去洗地啦
#bye#fs
#bye#fs
#bye#fs
#bye#fs
#bye#fs
#bye#fs
[sosad]
#dance2#pig
#dance2#pig
#dance2#pig
#dance2#pig
#dance2#pig
#give#dog
#give#dog
#give#dog
#give#dog",0
"push 就快700正皮
#yup#",1
#lick#lm2,1
"顯示更多keep住個勢肌肉酸軟 正常嗎正常！證明你做得岩！好?食?飯未呀
#cheerup#dog
#cheerup#dog
#cheerup#dog
#kill#
#yo#lm2
#yup#
#yup#
#hoho#
#touch#dog
#yo#lm2",1
#wine#pig#wine#pig#wine#pig,1
"顯示更多肌肉酸軟 正常嗎正常！證明你做得岩！好?食?飯未呀我食?
#yo#lm2
#yup#
#yup#
#hoho#
#touch#dog
#yo#lm2
#cooking#pig",1
#oh#,1
"顯示更多正常！證明你做得岩！好?食?飯未呀我食?我都食左！
#yup#
#yup#
#hoho#
#touch#dog
#yo#lm2
#cooking#pig
:D",1
"顯示更多好?食?飯未呀我食?我都食左！食?咩兄弟 係咪你地操開都要減肥餐
#touch#dog
#yo#lm2
#cooking#pig
:D",1
"多謝手足支持 快D follow我地FB同IG 可以最快收到我地?資訊Instagram：https://www.instagram.com/swallowlifehk/Facebook：https://bit.ly/33OkrXn都可以上我地網站睇返我地寫?文了解我地理念同伴們受刑後重返校園有幾難？：https://bit.ly/2UqRb61文宣對延續抗爭的重要性 1.0：https://bit.ly/2QP9CPo點解做文宣都要?資源？：https://bit.ly/39qXMl1
#oh#
#touch#lm2",1
"顯示更多好?食?飯未呀我食?我都食左！你地今早食?而家先去買?食咋
#touch#dog
#yo#lm2
#cooking#pig
:D
#touch#dog
#cooking#pig",1
"#kill#
#kill#
#kill#
#kill#
#kill#
#kill#",0
#hoho##hoho##hoho#,1
#kill##kill##kill#,0
pish,1
推,1
#kill##kill##kill#,0
:),1
#kill##kill##kill#,0
"#yup#
#yup#
#yup#
#yup#",1
#wet#lm2#wet#lm2#wet#lm2,1
推,1
推,1
"#kill#
#kill#
#kill#
#kill#
#kill#",0
"顯示更多我食?我都食左！食?咩兄弟 係咪你地操開都要減肥餐依排休息養傷食?放肆左之前一日6餐多數食雞胸炒蛋飯
#cooking#pig
:D
#haha#dog",1
push,1
推其實藍衫俾人推果位有冇去投訴？,0
"顯示更多我都食左！食?咩兄弟 係咪你地操開都要減肥餐依排休息養傷食?放肆左之前一日6餐多數食雞胸炒蛋飯寡到仆街喎
:D
#haha#dog
[sosad]",0
搵個方法令人容易??到文瑄去貼而家黃店有部閃卡機建議將佢改成文宣貼紙機/一蚊一張一蚊兩張,0
"顯示更多食?咩兄弟 係咪你地操開都要減肥餐依排休息養傷食?放肆左之前一日6餐多數食雞胸炒蛋飯寡到仆街喎本身都唔為食對食無乜要求所以doesn’t bother me
#haha#dog
[sosad]
#haha#dog",1
#kill##kill##kill#,0
"顯示更多依排休息養傷食?放肆左之前一日6餐多數食雞胸炒蛋飯寡到仆街喎本身都唔為食對食無乜要求所以doesn’t bother me好唔好食?
#haha#dog
[sosad]
#haha#dog
#yo#lm2",1
"#dance2#pig
#dance2#pig
#dance2#pig
#dance2#pig
#dance2#pig",1
搵個方法令人容易??到文瑄去貼而家黃店有部閃卡機建議將佢改成文宣貼紙機/一蚊一張一蚊兩張非常多謝手足意見會認真考慮下,0
搵個方法令人容易??到文瑄去貼而家黃店有部閃卡機建議將佢改成文宣貼紙機/一蚊一張一蚊兩張咁樣傳播率低黃店外賣送貼紙一疊當然成本可能又高左如果有捐款籌到幾千蚊都有排派,0
搵個方法令人容易??到文瑄去貼而家黃店有部閃卡機建議將佢改成文宣貼紙機/一蚊一張一蚊兩張咁樣傳播率低黃店外賣送貼紙一疊當然成本可能又高左如果有捐款籌到幾千蚊都有排派我想貼我熟悉附近社區邊?地方安全邊?危險但係冇印刷,0
"顯示更多寡到仆街喎本身都唔為食對食無乜要求所以doesn’t bother me好唔好食?好唔好食唔答你但係唔難食我淨係雞胸切粒落少少鹽同胡椒再加蛋炒飯(兩隻蛋多多少少protein)
[sosad]
#haha#dog
#yo#lm2
#dance#pig
#lick#lm2",1
"搵個方法令人容易??到文瑄去貼而家黃店有部閃卡機建議將佢改成文宣貼紙機/一蚊一張一蚊兩張咁樣傳播率低黃店外賣送貼紙一疊當然成本可能又高左如果有捐款籌到幾千蚊都有排派我想貼我熟悉附近社區邊?地方安全邊?危險但係冇印刷我?左fingerprint!訂完先知要去柴灣拎不過聽講深水?都有黃店文具鋪
#haha#dog",1
爬下依個藍屍因為連儂牆開花而疲於奔命 貼文宣要進行改革https://lih.kg/1895317- 分享自 LIHKG 討論區,0
搵個方法令人容易??到文瑄去貼而家黃店有部閃卡機建議將佢改成文宣貼紙機/一蚊一張一蚊兩張咁樣傳播率低黃店外賣送貼紙一疊當然成本可能又高左如果有捐款籌到幾千蚊都有排派但要考慮個機會成本可能會好大同埋好難measure個成效,0
"顯示更多本身都唔為食對食無乜要求所以doesn’t bother me好唔好食?好唔好食唔答你但係唔難食我淨係雞胸切粒落少少鹽同胡椒再加蛋炒飯(兩隻蛋多多少少protein)你好叻煮?食?搞到我好想試?添Btw今日千祈唔好去踢波我買?食?陣 見到好多架狗車啊衝鋒又有 豬籠又有
#haha#dog
#yo#lm2
#dance#pig
#lick#lm2
#cooking#pig
#lick#lm2
#kill#pig",0
"顯示更多好唔好食?好唔好食唔答你但係唔難食我淨係雞胸切粒落少少鹽同胡椒再加蛋炒飯(兩隻蛋多多少少protein)你好叻煮?食?搞到我好想試?添Btw今日千祈唔好去踢波我買?食?陣 見到好多架狗車啊衝鋒又有 豬籠又有呢兩日全香港都戒嚴咁款架喇驚聽日開花
#yo#lm2
#dance#pig
#lick#lm2
#cooking#pig
#lick#lm2
#kill#pig",0
搵個方法令人容易??到文瑄去貼而家黃店有部閃卡機建議將佢改成文宣貼紙機/一蚊一張一蚊兩張咁樣傳播率低黃店外賣送貼紙一疊當然成本可能又高左如果有捐款籌到幾千蚊都有排派但要考慮個機會成本可能會好大同埋好難measure個成效成本如果可以好似和里扣咁樣 係黃店放籌旗箱，捐幾多都得，自律地拎實行方面真係要靠團結既手足宣傳一拎到依?”足球” 就周圍”踢”,0
"顯示更多好唔好食?好唔好食唔答你但係唔難食我淨係雞胸切粒落少少鹽同胡椒再加蛋炒飯(兩隻蛋多多少少protein)你好叻煮?食?搞到我好想試?添Btw今日千祈唔好去踢波我買?食?陣 見到好多架狗車啊衝鋒又有 豬籠又有依兩日都係高危！近831?狗mon到實一實我煮野食唔叻求鳩其
#yo#lm2
#dance#pig
#lick#lm2
#cooking#pig
#lick#lm2
#kill#pig
#shocking#pig",0
顯示更多咁樣傳播率低黃店外賣送貼紙一疊當然成本可能又高左如果有捐款籌到幾千蚊都有排派但要考慮個機會成本可能會好大同埋好難measure個成效成本如果可以好似和里扣咁樣 係黃店放籌旗箱，捐幾多都得，自律地拎實行方面真係要靠團結既手足宣傳一拎到依?”足球” 就周圍”踢”我覺得係兩回事黎D人?揮春?書?閃卡擺低錢就好似?紀念品但如果想motivate佢地踢波淨係俾個波佢地唔夠如果佢地有心踢或者夠膽踢唔俾個波佢地都會自己搵到個波因為個波對於量少 零碎化咁做唔難搞,0
#kill#lm2,0
"顯示更多好唔好食唔答你但係唔難食我淨係雞胸切粒落少少鹽同胡椒再加蛋炒飯(兩隻蛋多多少少protein)你好叻煮?食?搞到我好想試?添Btw今日千祈唔好去踢波我買?食?陣 見到好多架狗車啊衝鋒又有 豬籠又有依兩日都係高危！近831?狗mon到實一實我煮野食唔叻求鳩其我唔信你一定成日自己煮?食成日煮?食又點會唔叻呢
#dance#pig
#lick#lm2
#cooking#pig
#lick#lm2
#kill#pig
#shocking#pig
#mock#pig
#cooking#pig
#mock#pig",0
O:-),1
#cheerup#dog,1
顯示更多但要考慮個機會成本可能會好大同埋好難measure個成效成本如果可以好似和里扣咁樣 係黃店放籌旗箱，捐幾多都得，自律地拎實行方面真係要靠團結既手足宣傳一拎到依?”足球” 就周圍”踢”我覺得係兩回事黎D人?揮春?書?閃卡擺低錢就好似?紀念品但如果想motivate佢地踢波淨係俾個波佢地唔夠如果佢地有心踢或者夠膽踢唔俾個波佢地都會自己搵到個波因為個波對於量少 零碎化咁做唔難搞你岩！所以要靠一個channel 去傳播依個信息motivate人咁做好似幾個月前既連登咁咁有號召力既方法不過依家可能得fb / ig ?黃page同文宣group做到依個效果,0
"顯示更多你好叻煮?食?搞到我好想試?添Btw今日千祈唔好去踢波我買?食?陣 見到好多架狗車啊衝鋒又有 豬籠又有依兩日都係高危！近831?狗mon到實一實我煮野食唔叻求鳩其我唔信你一定成日自己煮?食成日煮?食又點會唔叻呢無呃你我食既係營養唔係味道！如果有得揀，我唔想食添啊但係為左增肌無得揀
#cooking#pig
#lick#lm2
#kill#pig
#shocking#pig
#mock#pig
#cooking#pig
#mock#pig
#haha#dog
[sosad]",0
顯示更多成本如果可以好似和里扣咁樣 係黃店放籌旗箱，捐幾多都得，自律地拎實行方面真係要靠團結既手足宣傳一拎到依?”足球” 就周圍”踢”我覺得係兩回事黎D人?揮春?書?閃卡擺低錢就好似?紀念品但如果想motivate佢地踢波淨係俾個波佢地唔夠如果佢地有心踢或者夠膽踢唔俾個波佢地都會自己搵到個波因為個波對於量少 零碎化咁做唔難搞你岩！所以要靠一個channel 去傳播依個信息motivate人咁做好似幾個月前既連登咁咁有號召力既方法不過依家可能得fb / ig ?黃page同文宣group做到依個效果依家真係散哂 但無辦法 無一?事發生係唔會令到人醒返但連登有連登?獨特性 終有一日會變返半年前咁,0
"顯示更多依兩日都係高危！近831?狗mon到實一實我煮野食唔叻求鳩其我唔信你一定成日自己煮?食成日煮?食又點會唔叻呢無呃你我食既係營養唔係味道！如果有得揀，我唔想食添啊但係為左增肌無得揀其實點解食極都唔覺自己有大份到淨係個肚腩肥
#shocking#pig
#mock#pig
#cooking#pig
#mock#pig
#haha#dog
[sosad]",0
#wine#pig,1
顯示更多我覺得係兩回事黎D人?揮春?書?閃卡擺低錢就好似?紀念品但如果想motivate佢地踢波淨係俾個波佢地唔夠如果佢地有心踢或者夠膽踢唔俾個波佢地都會自己搵到個波因為個波對於量少 零碎化咁做唔難搞你岩！所以要靠一個channel 去傳播依個信息motivate人咁做好似幾個月前既連登咁咁有號召力既方法不過依家可能得fb / ig ?黃page同文宣group做到依個效果依家真係散哂 但無辦法 無一?事發生係唔會令到人醒返但連登有連登?獨特性 終有一日會變返半年前咁依一日可能係23條要立法既時候,0
"顯示更多依兩日都係高危！近831?狗mon到實一實我煮野食唔叻求鳩其我唔信你一定成日自己煮?食成日煮?食又點會唔叻呢無呃你我食既係營養唔係味道！如果有得揀，我唔想食添啊但係為左增肌無得揀食依?真係有得增肌?咁飲蛋白粉有冇用?未來巴有冇the rock 咁大隻呀
#shocking#pig
#mock#pig
#cooking#pig
#mock#pig
#haha#dog
[sosad]
#yo#lm2
#:)#pig",1
"顯示更多我唔信你一定成日自己煮?食成日煮?食又點會唔叻呢無呃你我食既係營養唔係味道！如果有得揀，我唔想食添啊但係為左增肌無得揀其實點解食極都唔覺自己有大份到淨係個肚腩肥睇你食乜！一日6餐都清淡既加有足夠運動量，你會增肌(當然睇埋你食既份量)一日三餐餐餐肥膩野有幾多運動量都肥一日4,5餐唔夠運動量又會肥(input>output) 其次就係營養攝取，如果要增肌要食重蛋白質加適量碳水要減肥，多蛋白質小碳水加重訓
#mock#pig
#cooking#pig
#mock#pig
#haha#dog
[sosad]",0
"顯示更多我唔信你一定成日自己煮?食成日煮?食又點會唔叻呢無呃你我食既係營養唔係味道！如果有得揀，我唔想食添啊但係為左增肌無得揀食依?真係有得增肌?咁飲蛋白粉有冇用?未來巴有冇the rock 咁大隻呀Protein shake 依?都係補充品佢可以協助你攝取足夠營養！但唔可以倚賴佢黎攝取營養我無啦the rock 百鳩幾kg! 我80咋！加上本身瘦底
#mock#pig
#cooking#pig
#mock#pig
#haha#dog
[sosad]
#yo#lm2
#:)#pig
#haha#dog
[sosad]",0
"顯示更多無呃你我食既係營養唔係味道！如果有得揀，我唔想食添啊但係為左增肌無得揀其實點解食極都唔覺自己有大份到淨係個肚腩肥睇你食乜！一日6餐都清淡既加有足夠運動量，你會增肌(當然睇埋你食既份量)一日三餐餐餐肥膩野有幾多運動量都肥一日4,5餐唔夠運動量又會肥(input>output) 其次就係營養攝取，如果要增肌要食重蛋白質加適量碳水要減肥，多蛋白質小碳水加重訓好複雜姐係要食清淡D 加做運動？
#haha#dog
[sosad]
#oh#",1
"顯示更多無呃你我食既係營養唔係味道！如果有得揀，我唔想食添啊但係為左增肌無得揀食依?真係有得增肌?咁飲蛋白粉有冇用?未來巴有冇the rock 咁大隻呀Protein shake 依?都係補充品佢可以協助你攝取足夠營養！但唔可以倚賴佢黎攝取營養我無啦the rock 百鳩幾kg! 我80咋！加上本身瘦底咁你?頭髮 係咪同the rock一樣多呀
#haha#dog
[sosad]
#yo#lm2
#:)#pig
#haha#dog
[sosad]
#:)#pig",1
#kill#lm2,0
Push,1
"顯示更多食依?真係有得增肌?咁飲蛋白粉有冇用?未來巴有冇the rock 咁大隻呀Protein shake 依?都係補充品佢可以協助你攝取足夠營養！但唔可以倚賴佢黎攝取營養我無啦the rock 百鳩幾kg! 我80咋！加上本身瘦底咁你?頭髮 係咪同the rock一樣多呀你地驚唔驚中年脫髮
#yo#lm2
#:)#pig
#haha#dog
[sosad]
#:)#pig
[sosad]
[sosad]
[sosad]",0
"顯示更多食依?真係有得增肌?咁飲蛋白粉有冇用?未來巴有冇the rock 咁大隻呀Protein shake 依?都係補充品佢可以協助你攝取足夠營養！但唔可以倚賴佢黎攝取營養我無啦the rock 百鳩幾kg! 我80咋！加上本身瘦底咁你?頭髮 係咪同the rock一樣多呀我唔係短頭髮唔講咁多！廢事又自爆成日太誠實
#yo#lm2
#:)#pig
#haha#dog
[sosad]
#:)#pig
#hehe#
#kill2#
#no#",0
"顯示更多其實點解食極都唔覺自己有大份到淨係個肚腩肥睇你食乜！一日6餐都清淡既加有足夠運動量，你會增肌(當然睇埋你食既份量)一日三餐餐餐肥膩野有幾多運動量都肥一日4,5餐唔夠運動量又會肥(input>output) 其次就係營養攝取，如果要增肌要食重蛋白質加適量碳水要減肥，多蛋白質小碳水加重訓好複雜姐係要食清淡D 加做運動？睇你依家幾既體重同脂肪%幾多再睇下你既目標係乜！Body fat % 參考依張圖
#oh#",0
"顯示更多Protein shake 依?都係補充品佢可以協助你攝取足夠營養！但唔可以倚賴佢黎攝取營養我無啦the rock 百鳩幾kg! 我80咋！加上本身瘦底咁你?頭髮 係咪同the rock一樣多呀你地驚唔驚中年脫髮驚
#haha#dog
[sosad]
#:)#pig
[sosad]
[sosad]
[sosad]
xx(",0
"顯示更多睇你食乜！一日6餐都清淡既加有足夠運動量，你會增肌(當然睇埋你食既份量)一日三餐餐餐肥膩野有幾多運動量都肥一日4,5餐唔夠運動量又會肥(input>output) 其次就係營養攝取，如果要增肌要食重蛋白質加適量碳水要減肥，多蛋白質小碳水加重訓好複雜姐係要食清淡D 加做運動？睇你依家幾既體重同脂肪%幾多再睇下你既目標係乜！Body fat % 參考依張圖如果做到15%已經好勁...
#oh#",1
"顯示更多咁你?頭髮 係咪同the rock一樣多呀你地驚唔驚中年脫髮驚我都好撚驚可能未到中年已經玩完
#:)#pig
[sosad]
[sosad]
[sosad]
xx(
[sosad]",0
:),1
"顯示更多Protein shake 依?都係補充品佢可以協助你攝取足夠營養！但唔可以倚賴佢黎攝取營養我無啦the rock 百鳩幾kg! 我80咋！加上本身瘦底咁你?頭髮 係咪同the rock一樣多呀你地驚唔驚中年脫髮驚
#haha#dog
[sosad]
#:)#pig
[sosad]
[sosad]
[sosad]
#@_@#dog",0
"手足辛苦哂 每日都見到你
:)",1
"顯示更多睇你食乜！一日6餐都清淡既加有足夠運動量，你會增肌(當然睇埋你食既份量)一日三餐餐餐肥膩野有幾多運動量都肥一日4,5餐唔夠運動量又會肥(input>output) 其次就係營養攝取，如果要增肌要食重蛋白質加適量碳水要減肥，多蛋白質小碳水加重訓好複雜姐係要食清淡D 加做運動？睇你依家幾既體重同脂肪%幾多再睇下你既目標係乜！Body fat % 參考依張圖咁未來巴你係邊個%呀我唔肥 又冇肌肉 咁係邊個呀
#oh#

#hehe#
#haha#dog",1
"顯示更多好複雜姐係要食清淡D 加做運動？睇你依家幾既體重同脂肪%幾多再睇下你既目標係乜！Body fat % 參考依張圖如果做到15%已經好勁...聽你講應該係20-25%?friend 都average既做多?重訓！但係最好做到80% 自己既limit 做完唔覺辛苦都無用！no pain no gain 食多?高蛋白質食物，盡量7,8點後少食碳水！Keep住咁樣1-兩個月應該見效
#oh#

#haha#dog",1
xx(,0
"顯示更多好複雜姐係要食清淡D 加做運動？睇你依家幾既體重同脂肪%幾多再睇下你既目標係乜！Body fat % 參考依張圖咁未來巴你係邊個%呀我唔肥 又冇肌肉 咁係邊個呀4-6% 大部分香港人都瘦底！你食多?野！多蛋白質?既食物就增到肌！
#oh#

#hehe#
#haha#dog
#haha#dog",1
O:-),1
"變左體育台大家對331有咩睇法
#kill#pig",0
#kill##kill##kill#,0
"顯示更多睇你依家幾既體重同脂肪%幾多再睇下你既目標係乜！Body fat % 參考依張圖咁未來巴你係邊個%呀我唔肥 又冇肌肉 咁係邊個呀4-6% 大部分香港人都瘦底！你食多?野！多蛋白質?既食物就增到肌！犀利可唔可以一拳打死人呀我食好多? 不過唔肥咋我晚晚都食宵夜

#hehe#
#haha#dog
#haha#dog
#adore#lm2
#:)#pig
#peanut#pig",0
O:-),1
"變左體育台大家對331有咩睇法睇肉台都係一樣放tg 鳩拉人
#kill#pig
#:)#pig
#kill#pig",0
"顯示更多睇你依家幾既體重同脂肪%幾多再睇下你既目標係乜！Body fat % 參考依張圖咁未來巴你係邊個%呀我唔肥 又冇肌肉 咁係邊個呀4-6% 大部分香港人都瘦底！你食多?野！多蛋白質?既食物就增到肌！4-6?

#hehe#
#haha#dog
#haha#dog
?_?",0
"顯示更多咁未來巴你係邊個%呀我唔肥 又冇肌肉 咁係邊個呀4-6% 大部分香港人都瘦底！你食多?野！多蛋白質?既食物就增到肌！犀利可唔可以一拳打死人呀我食好多? 不過唔肥咋我晚晚都食宵夜邊有咁利害食物既質素都好緊要
#hehe#
#haha#dog
#haha#dog
#adore#lm2
#:)#pig
#peanut#pig
[banghead]
#cn#",0
"顯示更多睇你依家幾既體重同脂肪%幾多再睇下你既目標係乜！Body fat % 參考依張圖咁未來巴你係邊個%呀我唔肥 又冇肌肉 咁係邊個呀4-6% 大部分香港人都瘦底！你食多?野！多蛋白質?既食物就增到肌！你真係胡師傅d fd...

#hehe#
#haha#dog
#haha#dog",1
"變左體育台大家對331有咩睇法其實好矛盾有一個指定地方先容易集人但就好易送頭各區開花就無咁易死又可以化被動為主動但依個時勢想集得多人？唉...
#kill#pig",0
